Tweet,Date
"Good morning.

Dockets in DC, FL, GA and NY are flooded with frantic motions to dismiss and delay justice, and being met with staunch opposition at every turn.

Years of hard work and scores of Americans committed to the rule of law are holding the line.

The legal battles of our",2023-11-03
"There are no fairytales.

Just an endless and exhausting war with temporary happiness from the winning of battles.",2024-08-02
"Stomach turning & scary. Such repugnant threats of revenge reveal a mindset—apparently shared by Alito himself, since he’s declined to disown it. Also unacceptable is Roberts’ lack of leadership & Congressional inaction because of Republican resistance.",2024-06-11
Roc got more battles and more losses to @Sharkcity_Ave didn't loose this years yet been smoking shit,2024-10-17
Is Tay Roc’s “seatbelt won’t work” the biggest haymaker in URL history?,2024-09-10
"This is an all time low for the Democrats.

Former Obama adviser David Axelrod is admitting openly on CNN President Trump winning his legal battles makes him look, ""Indomitable, Strong, and Resilient.""

Trump is coming back and everyone knows it!",2024-03-05
"Relationships are great.

But know this,

As a man every serious struggle you face in life, you will face alone.

When the assailant pulls a knife and aims to kill you.

Your woman cannot help you.

You will help her solve her biggest battles.

She will send you love as you head",2023-09-23
"“Why not drop out instead of face all of these legal battles?” 

“I can't because I want to make America great again."" — Trump",2024-02-21
"Tom Cruise reportedly asked SAG-AFTRA to allow actors to continue promoting their new films.

They countered by asking Cruise to join the picket lines to send a strong message to the studios. Cruise was noncommittal, but offered to assist in other ways.

(https://variety.com/2023/film/features/hollywood-chaos-strikes-movie-delays-pay-battles-a-i-anxiety-1235673080/…)",2023-07-19
"Star Wars: Episode I: Jedi Power Battles is back for 2025

#JediPowerBattles #StarWars #FanthaTracks

Get ready for the return of Jedi Power Battles.",2024-10-17
Finally I have gotten my voters card,2024-10-17
"LAURA: “Why not drop out instead of face all of these legal battles?” 

TRUMP: ""I can't because I want to make America great again.""",2024-02-21
Extremely high Hamas casualty rate today as the IDF pushes closer to a large concentration of Hamas. The intense battles goes on. Keep on praying,2024-01-08
"A precious moment with his family! No, this isn’t a welcome diversion. He’s replenishing his spirits for the great battles ahead",2024-05-31
"President Trump: ""I am here today because I know that to achieve victory in this fight, just like in the battles of the past, we still need the hand of our Lord and the grace of Almighty God.""",2024-02-23
 Fierce battles in Khan Yunis. Pray for our soldiers .,2024-01-08
"Be kind, you never know the battles others are",2024-10-17
"We couldn’t count the number of entitled white men who have had affairs, hired lovers, paid off mistresses. But ofc any scent of impropriety from a strong, powerful black woman is “reprimanded!” The hypocrisy is palpable. I hope she puts TFG away for life.",2024-03-16
"Trump launched panicked attacks on three judges involved in his legal battles, once more defamed his sexual assault victim E. Jean Carroll, and disturbingly said that his attacks Judge Merchan's daughter make him a 'Modern Day Mandela.'",2024-04-06
"TRUMP: “I'm here today because I know that to achieve victory in this fight, just like the battles of the past, we still need the hand of our lord and the grace of almighty God.”",2024-02-23
"SAG-AFTRA asked Tom Cruise to join the picket lines, noting that having his visible support would send a strong message to the studios.

Cruise was noncommittal, but offered to assist in other ways.

(Source: https://wp.me/pc8uak-1lCL0Y)",2023-07-19
Shawn Mendes battles gay face every day,2024-10-17
"This month will bring laughter..
It will end your tears and waiting..
The GOD of heaven will send you help.
May Heaven fight your battles 
In Jesus name..
Welcome to 
M-iracles
A-await
Y-ou..",2023-05-01
 The IDF advancing in Khan Yunis - fierce battles - pray for our soldiers.,2024-01-04
"Thank you Cincinnati. The crowd and support have been amazing 
@FTiafoe congrats on a great week! I always enjoy our battles ",2024-08-20
"During the latest Xbox Partner  Showcase, SEGA released a new trailer for Like a Dragon: Pirate Yakuza in Hawaii which shows off ship-to-ship battles.",2024-10-17
"I’ve shot bump stocks.  There is no point to them except max ammo down range.  This is dangerous and stupid

Supreme Court bump stock decision hurls gun rights back into spotlight",2024-06-14
"God gives his hardest battles to his bravest soldiers, Louis you are the bravest soldier on this earth ",2024-10-17
"South Africa might suffer great consequence. 

Watch what happens to their economy, and stability going forward.

Choose your battles wisely.",2024-01-27
"When other countries battle an enemy, it’s called war. 

When Israel battles an enemy, it’s called “genocide.”",2024-04-28
"If you know the enemy and know yourself, you need not fear the result of a hundred battles. If you know yourself but not the enemy, for every victory gained you will also suffer a defeat. If you know neither the enemy nor yourself, you will succumb in every battle.",2024-10-17
"The #Ys X: Nordics Demo is now live!   I've heard it's a meaty one too, some players getting in over 10 hours (3 chapters) with it!!  And I hear battles are more about the block than the roll, so that'll be neat.

Details: https://rpgfan.com/2024/10/17/ys-x-nordics-demo-available-now/…",2024-10-17
"No it never came close… we just had people losing their jobs over it, people shutting down their businesses over it, kids being taken out of school because of it, custody battles over it, segregated concerts over it, public shaming and blaming over it, veiled “our patience is https://x.com/dr_jon_l/statu/dr_jon_l/status/1753238025797013703…",2024-02-02
"Idk man I’m used to like rap battles just being rap battles with skill & disrespect , all this shit on both sides getting weird.",2024-05-04
"Race battles are suddenly erupting up north, this has gone past any protest on illegal immigration or two tier policing, this has turned into the worst division we have seen since the 80s.
I’m saddened, I fear for the future of my kids, for the future of this Country.

Abhorrent.",2024-08-03
"Warriors win battles that other people don't even know about.

The silent triumphs.

True bravery is fighting battles nobody knows are taking place, for zero chance of praise if victorious.

You simply do it because it's the right thing to do.

Nothing more.",2024-01-03
"As X battles over Trump’s bloodbath comment, remember his fmr chief of staff told me he praised Hitler. Consider the character of his comments together, from those he attacks - immigrants, stutterers - to those he praises - Putin, Jan 6 rioters. 1/",2024-03-17
"André 3000 on the Kendrick Lamar vs. Drake beef 

“I got a little sad, at a certain point. In early rap battles, you had kids in the park rapping against each other. But it’s not just people rapping now.”

“You got people with 100 employees. You have livelihoods, empires,",2024-08-09
"No Congressional authority over the Supreme Court—is among the most audacious, absurd, & arrogant of recent Alito misstatements. His head-smacking claim is stunning in saying the Court is answerable to no one.",2023-07-30
That babe for third frame dey fight battles,2024-01-21
 Heavy battles on the south following with heavy bombardment. Pray for our soldiers.,2023-12-18
"Dark clouds in the sky

""For most Filipinos, who can only watch the bitter dynamics of political battles unfold, we must still prepare for a potentially tumultuous Christmas season. The Christmas spirit won’t be defeated, but it may be deflated. As we witness the powerful and",2024-10-17
"I’m from Wembley & helped to set up Michaela Community School as Chairman of Governors for the first 4 years.

We faced many attacks & battles back then & Katharine Birbalsingh has fought hard against every single one.

Let this victory be a turning point for the country. 1/3",2024-04-18
"Joe Biden tells active-duty military service members: “I've been all over the world with you. I've been in and out of battles, anyway...”",2024-07-04
I hope you win your silent battles,2023-12-09
"Based on my sources, the IDF has the Shifa hospital, where Hamas leaders are hiding like little cowards, totally surrounded, and are now conducting fierce battles with Hamas terrorists. 

I think Hamas realizes this is the end. 

Please God it should end with zero IDF casualties!",2023-11-10
"#BREAKING: Donald Trump was found guilty on all 34 counts of falsifying business records, making him the first former president to be convicted of a felony.",2024-05-30
"Apartheid Andy wants to pay $920 per month per child in child support 

The WORLD'S RICHEST MAN Battles To Keep Custody Case In Texas Where Child Support Is Capped At $2,760 Per Month For 3 Kids, Despite Being The Richest Man In The World 

https://finance.yahoo.com/news/elon-musk-battles-keep-custody-150217093.html…",2024-03-18
I’m glad to hear that the American Bar Association voted to support implementing a binding code of ethics for Supreme Court justices. And I’ll continue fighting to root out corruption and restore public trust in our courts.,2023-02-12
 NOW: Belts of fire in the northern Gaza Strip. Intense battles in Jabalia. Pray for the success of our soldiers,2024-05-25
" Tonight is probably one of the most heaviest bombardment; battles on the streets throughout Gaza. North, central and South in particular since the start of the war.  Pray for our soldiers.",2023-12-24
I warn @10DowningStreet we will fight any plan to conscript our young people to fight Joe Biden (or Donald Trump's) Wars. Russia is not our enemy. China is not our enemy. Your government and the economic system it represents are our enemy. I promise you the Mother of All Battles,2024-03-17
Most battles that have been fought and won in the mind will most likely showcase the victory in reality,2024-10-17
How many people all over the east coast were in total and complete battles with people in their houses over the end of the football game vs the ball dropping for new year? May be an all time record for in home arguments.,2023-01-01
I love all the hardos who trash Taylor Swift but then cum on rap battles and dis tracks.  Taylor is arguably the greatest singer/songwriter diss track writer ever.   You don't have to love her but if you don't respect her otherworldly talent you are a hater  #TTPD,2024-04-19
" Napoleon, The Art of War:

* 81 battles 
* 85% win rate
* 1.28 million total casualties 
* 519k French & Allied casualties 
* 763k Opposition casualties 

Wars:

1793-1797: War of the First Coalition 
1798: Mediterranean Campaign
1798-1799: French Campaign in Egypt and Syria",2024-02-06
"Ziegler wins some battles in the right wing. Sends one in that is whiffed on. It was close. 
Last minute.",2024-10-16
"Meadows asks for Georgia charges to shift to federal court, claiming he was doing his job. Aiding a coup is not your job, nor is following orders of a criminal  wanna be dictator.",2023-08-15
"Simply put, Democrats are using the system & changing the law to go after Pres. @realDonaldTrump. They hate this man so much & will try ANYTHING to get to keep him out of office. President Trump is right about the trial when he said, “This is not America.”",2024-01-27
"I don't blame social conservatives for being leery of this new post-Hobbs Trump.  I just don't think it's their biggest problem right now.

Roe v. Wade is gone, but social conservatives are not winning many political battles at the state level. That's not Trump's fault.  I would",2024-10-17
Lakers would have to win back-to-back play in battles vs Warriors & Suns/Mavs just to get a first round matchup vs DENVER? ,2024-03-15
"Hi Dudu, thanks for the post. I won’t descend to your level but I believe the people have spoken in your replies. Have a great week ahead and let me know if you need help with a real job other than being your daddy’s cheerleader? Losing court battles every week must be exhausting",2023-09-17
"One of the best battles on X right now is between @KamalaHQLies and @KamalaHQ 
@KamalaHQLies is destroying Kamala’s account by debunking all of their lies with each post. The ratios are awesome.",2024-08-14
"Ok hear me out. Agent Smith is actually John Wick, and Neo is V from Vendetta, but V has been brainwashed to think that John Wick is controlled by machines. Really, he's the Angel Michael, and V is trying to kill God. If he does, Keanu as John Michael Wick, battles Hugo in a...",2024-10-17
"Donald Trump has warned that Joe Biden and his family could face multiple criminal prosecutions once he leaves office unless the US supreme court awards Trump immunity in his own legal battles with the criminal justice system, per the Guardian.",2024-05-01
" Kursk direction: battles near Lyubimovka
situation by the end of October 17, 2024

Units of the Russian army continue to liberate the territory of the Kursk region, destroying enemy manpower.

In the Glushkovsky district, there are clashes near the captured enemy village",2024-10-17
no more water battles.,2024-10-17
"The real reason why Noida anchors and liberals are breathlessly lashing out at @INCIndia over Amethi and Rae Bareilly is because extensive programming and articles had been prepared in advance for a high profile battle in Amethi. High profile battles are easy to cover- he said,",2024-05-03
“Our daughters should not have to fight the battles that their grandmothers won.”,2023-09-09
"The Speaker of the U.S. House of Representatives says that I and the state of Texas have the 'constitutional authority' to secure border.

Remember, it is Congress, not the President, that has the Constitutional power to regulate immigration.",2024-01-04
"Rudy filed for bankruptcy. His high-flying lifestyle is over, and every asset or future $ earned will go to his creditors who are not dischargeable in bankruptcy.",2023-12-21
"There's been rumblings of a new soccer related facility in Chula Vista but it remains to be seen what is done with that area

Folks in SD are also litigation happy (see the endless court battles over upgrading the SD convention center for details)

Again, don't hold your breath",2024-10-17
"No, Israel, Britain doesn’t support you. 

It’s just a small number of irredeemably corrupt politicians on the pay of the pro-Israel lobby that support you. 

Not us. Not the people. 

We don’t want to fight your battles.",2024-01-12
"The last 8 years have not been particularly easy. I had joined OpIndia because I loved to write. I had no idea how OpIndia would snowball, I had no idea of the battles that lay ahead. I was never a public person and it took me a while to stomach the kind of abuse and vilification",2024-06-07
"DO NOT become numb to this.  The lawyer for the former president talking about an all out war.  Insanity

Trump lawyer: If he’s indicted ‘this is an all-out war’ | The Hill",2023-03-21
"How can the American people trust that Justice Thomas will apply the law fairly when he fails to disclose luxury travel with megadonors and special interests?
 
Americans deserve a transparent and honest judiciary.",2023-06-07
"I don’t know, you’d have to be pretty dumb to believe terrorists can fight urban warfare battles out of civilian buildings and they’ll still be standing.",2024-04-09
"The EU stands with Portugal as it battles major wildfires.

We are urgently mobilising 8 firefighting planes via our Civil Protection Mechanism to help local first responders.

I thank France, Greece, Italy and Spain for their rapid reaction.
This is EU solidarity at its best.",2024-09-16
"Absentee ballots will start getting mailed out next week and legal battles are already heating up in several swing states over election integrity. Republicans want to strengthen oversight at the polls and clean up voter rolls to get rid of noncitizens and dead people, but",2024-08-29
nvm who the fuck needs chain battles when u have frogclair to pop a shield and just block all damage u receive.,2024-10-17
"The narrative that Israel's wars aren't its wars, but are somehow existential battles of ""the West,"" has been the main tactic for getting the US to finance Israel's military and wars.

As a result, defeating Hamas and killing Palestinians is somehow vital to Americans' lives:",2024-01-25
"I don’t care if President Trump spends every penny he receives fighting these legal battles… He is fighting for us!  

If he loses,  America loses.",2023-09-03
Super Mario Party Jamboree - All Bosses Battles (No Damage) https://youtu.be/Ni0M2wJdtMY?si=0-5upk2CNiRw7Pl1… via @YouTube,2024-10-17
