Tweet,Date
"The guy who’s lying about the election he lost, the insurrection he incited, the sexual assault & business fraud he committed, the extorting phone calls he made, the affairs he had & the hush money he paid, wants you to know that Kamala Harris is “lying” about cooking fries.",2024-09-28
"Usually they didn’t consent, but because the assault isn’t violent or the person was nice after being told no and doing it anyways a lot of girls especially young women don’t realize that it was assault until they learn more about SA.",2023-01-31
"This woman showed pictures of her bruises and medical report, yet she is being told her story doesn’t “add up”. No, she was sexually assaulted in a hotel room she paid for, nothing about that adds up!",2023-06-19
"Ou o cara furou a camisinha engravidando ela sem permissão, o homem acaba a abusando enquanto a mina dorme ou simplesmente ela é agredida sexualmente na rua por um estranho qualquer.

Esses 3 exemplo são assédios onde a mulher é violada.

Nem tudo é sexo no pelo",2024-03-14
This is rape. Waking up to a man who is nonconsensually penetrating you is rape.,2023-06-15
"Actualmente la AGRESIÓN sexual tiene lugar cuando se atenta contra la libertad sexual con violencia o intimidación (un puñetazo, una amenaza).

El ABUSO sexual es cuando se atenta contra la libertad sexual sin violencia ni intimidación (tocamiento o beso no consentido).",2022-08-25
"Gracias @laencerronaperu x desmitificar la violación sexual, a propósito de la denuncia de Farfán contra su primo. Grábenselo: violación es acceso carnal no consentido. Clave SIEMPRE es consentimiento. No suele haber violencia física. Ocurre en casas y agresor suele ser conocido.",2024-10-03
See also: intimate care. *Anyone* male providing intimate care to a woman who has not consented to receiving that care from males is sexually assaulting them.,2024-01-11
"Diddy has been sued by a former model who claims he drugged and sexually assaulted her in 2003. 

This is the sixth sexual assault complaint filed against Diddy in the last six months.",2024-05-21
"trigger warning: sexual assault

there’s a reason i don’t call myself a leafs fan despite liking their players and that’s bc of  how disgusting the fanbase can be towards mitch marner but it reached a new low there’s actually people hoping he’s a rapist now after the new article",2024-10-17
"BREAKING: Drag Queen 'Shangela' who was invited by Kamala Harris to the White House to celebrate Pride Month was just accused of multiple s*xual ass*ults.

https://rollingstone.com/tv-movies/tv-movie-features/shangela-rupaul-drag-race-sexual-assault-1234974148/…",2024-03-18
"Diddy is facing his 7th sexual assault lawsuit in the past six months. 

A woman claims he drugged and assaulted her multiple times starting in 1995 — on one instance forcing ecstasy down her throat and demanding she have sex with Kim Porter in front of him, TMZ reports.",2024-05-24
"When did you become anti-Trump? When he … 
A) came down the escalator
B) gassed peaceful protesters
C) caused January 6
D) was found liable of sexual assault 
E) stole national secrets
F) guilty on 34 counts 
G) guilty of fraud $500M
H) sorry, ran out of room for his indecencies",2024-08-27
"The one old man has stepped out of the race. 

How about the other old man who was convicted of 34 felony counts and found liable for fraud and sexual assault?

You guys are against old men being president right?",2024-07-21
"The sad saga of RFK … this guy labeled everyone corrupt… but after the sexual assault allegations, the dead bear cub in Central Park, the sawed off whale head, and now the allegations of an extramarital relationship with a reporter during the campaign it proves two things … he",2024-09-20
"He was found liable for sexual assault and you are still ok with him.  He launched an assault on our Capitol and you still support him.  He told over 30,000 PROVEN lies and you still say he’s your guy.  Basically there is no bottom for you. You ARE what’s wrong with America.",2023-12-23
"Imagine the meltdown of both the media & the GOP over Kamala Harris if she were an old, smelly TV host, rapist, convicted felon, and traitor to our country with 5 children from 3 marriages, 6 bankruptcies, 42 sexual assault allegations, 7,384 lawsuits, and $5,563,000,000 in debt.",2024-07-23
(Updated) Lawyer: Woman alleging sexual assault by OHL players weighs next steps. https://barrie360.com/woman-alleging-sexual-assault-ohl-players/… via @Barrie360,2024-10-17
"‘Drag Race’ star Darius “Shangela” Pierce faces new sexual assault allegations, with Dakota Payne being the sixth victim to come forward.",2024-09-21
"I hate the whole conversation around forgiveness. 

Especially for heinous things like murder or sexual assault. 

Forgiveness is a personal journey. 

If someone chooses to forgive that is fine. 

If someone chooses not to forgive that is also fine. 

I’m a big believer that",2024-10-17
"We’ve seen horrific reports of sexual assault by Hamas on October 7th. It is reprehensible and must be condemned. 

Rape can never be used as a weapon of war. I’ve spent my career protecting women and girls from heinous crimes of sexual violence and will continue to do so.",2023-12-07
Donald Trump has been found guilty of 34 Felonies. He’s been found guilty of Business Fraud. He’s been found guilty of Sexual Assault. This man can be not allowed anywhere near the White House.,2024-06-17
Police statement after officer spared jail for sexual assault,2024-10-17
"Not all men are rapists
but 99.9% rapists are men

100% of the women face some perverted touch or gaze in their daily life.

99.9% of the victims of sexual assault are always women.

So yeah, not all men are rapists, but all rapists are almost always a man.",2024-08-15
"I mean, Trump is literally a convicted felon who was found liable for sexual assault.",2024-08-11
"'SCRUBS' PRODUCER CHARGED WITH 28 COUNTS OF RAPE AND SEXUAL ASSAULT

Eric Weinberg, a 63-year-old Hollywood producer known for his work on ""Scrubs,"" has been ordered to stand trial on 28 charges, including rape and sexual assault.

The charges stem from incidents between 2014",2024-05-22
"VANCE: What the American people don't want to talk about is weird juries in NYC.

STEPHANOPOULOS: So juries are not legitimate when they find someone liable for sexual defamation and assault?

VANCE: Absolutely. @atrupar",2024-09-21
"Donald Trump brutally raped his first wife, Ivana. She described in raw detail the violent sexual assault in her divorce deposition.

Now Trump is suing a filmmaker for exposing him in a new movie called ""The Apprentice"".

Donald J. Trump is a rapist.",2024-05-21
Something tells me @joelwebbon is dealing with sexual assault lawsuits,2024-10-17
"‘Federal authorities have been investigating sexual assault and sex trafficking allegations against WWE co-founder Vince McMahon, according to people familiar with the investigation.’

‘Prosecutors in New York in recent months have been in contact with Women who have accused",2024-02-02
"Especially on a day like Father's Day, our kids are watching. What will you tell them if you vote for a convicted felon who was found to have committed sexual assault?",2024-06-16
"Call me crazy, but maybe it’s because one of them is a convicted felon who was found liable of sexual assault and fraud, and who has multiple other criminal cases open against them. Could that be the reason why the media reports more negatively on Trump?",2024-08-21
"BREAKING: A former student has accused Tim Walz of sexual assault when he was just 14. The details are shocking & could be the end for the Harris campaign. She dug up all the  publicly information currently available and put it all in one easy to follow video. It's long, but",2024-10-15
 ISRAELI MEDIA ADMITS that there is NO EVIDENCE of mass sexual assault on October 7th.,2023-11-10
"President Biden: I pointed out last night that the only convicted felon on the stage was Donald Trump. I thought about his 34 felony convictions, his sexual assault on a woman in a public place, being fined $400 million for business fraud. I thought to myself, Donald Trump isn't",2024-06-28
"One of the best pitchers in baseball is currently playing in Japan because of a false sexual assault allegation.

The guy nicknamed ""Punt God"" is currently not on an NFL roster also because of a false sexual assault allegation.

Both of the women who falsely accused them have",2023-10-04
"The “it wasn’t rape, just sexual assault” crowd is so warped.",2024-03-11
Trump brags about making it harder for women to come forward about sexual assault on college campuses,2024-05-26
"Singer Niykee Heaton describes her sexual assault by P Diddy and Kanye. 

The other men who ignored her and did nothing to help her are cowards.

She needs to expose all of their names.",2024-10-15
"Donald Trump posted this unhinged, all-caps rant about how only he can make women happy and ""PROTECT"" them. Remember, he's an adjudicated rapist, accused of sexual assault or misconduct by more than 20 women, and he's the reason that one-in-three adult women now live under a",2024-09-21
"Top Trump advocate says IVF is “immoral,” compares it to sexual assault

This echoes the Project 2025 plan to restrict reproductive rights nationwide if Trump wins",2024-02-27
"NYC HERO!

This is Jeffrey Flores who restrained Christian Geovanny Inga who was wanted for the brutal sèxual assault of a 13 year-old girl at a Queens park.",2024-06-18
"“It wasn’t a pet, it was a working dog.”

“It wasn’t rape, it was sexual assault.”

Same energy.",2024-04-28
New film returns to Trump’s sexual assault trial and E. Jean Carroll,2024-10-17
"A pregnant woman is sexually assaulted on a train by a man & the judge’s bizarre priority is that finding him guilty, will adversely impact his life. 
It’s a man’s world alright.",2024-08-18
I really want to like Sword Art Online because I desperately miss what .Hack did for that genre but like it’s so hard to like SAO when it’s a harem style show AND there is sexual assault every season. Like shit makes me roll my eyes to the back of my skull.,2024-10-17
"Conservative Christian MAGA Republican @NeilFriske voted for marital rape, for child  marriage, and for revenge porn. He's been arrested and reports says he is being charged with sexual assault of a prostitute. More of those @GOP family values on display.",2024-06-21
"""No presidential candidate has ever been under a gag order."" trump, 2 minutes ago

He is CORRECT.

No presidential candidate has been:
- Impeached twice
- Found liable for sexual assault
- Indicted for 88 felonies
- Convicted on 34 felony counts

This deranged, delusional CONVICT",2024-05-31
"Bill Maher celebrates London going from 86% white to 36% in a few decades:

""It’s a happy fact"" 

Is it also a happy fact that London just hit another record high for rape and sexual assault?",2023-11-08
"Really nuanced discussion on First Take between SAS, Domonique Foxworth and Shannon Sharpe about Tyreek Hill’s detainment video. There are some parallels between how this issue is discussed and how we discuss women and sexual assault. The burden of de-escalation and safety is",2024-09-10
"#nfl #GoPackGo 

The Green Bay Packers have signed kicker Brandon McManus, with general manager Brian Gutekunst expressing confidence in the decision despite past sexual assault allegations. The NFL's investigation found insufficient evidence to…",2024-10-17
"Romney: I am not going to be voting for Trump… When someone has been determined by a jury to have committed sexual assault, that is not someone who I want my kids and grandkids to see as President of the United States.",2024-05-16
"In court documents obtained by ESPN, Dwight Howard said Monday that he engaged in ""consensual sexual activity"" with a man named Stephen Harper during a July 2021 encounter at Howard's Georgia residence, per @Baxter 

“Dwight Howard has denied sexual assault and battery",2023-10-25
"Biden: The only convicted criminal on that stage was Trump. When I thought about his 34 convictions, his sexual assault on a woman in a public place, his being fined for business fraud.. I thought to myself Trump is not just convicted felon, he’s a one man crime wave",2024-06-28
"WATCH: @TuckerCarlson exposes Nikki Haley’s donor Reid Hoffman 

“He’s a friend of Jefferey Epstein. He was a visitor to Pedo Island, in fact. He’s also the guy who funded E. Jean Carrol’s sexual assault case against Donald Trump”",2024-01-16
"TW: Sexual assault  

A male Nova survivor has come forward anonymously to offer testimony to Israeli TV about his rape at the hands of Hamas terrorists on October 7th. 

""It's a very difficult moment”

“They were in a crazy state of intoxication, celebrating, laughing with",2024-07-23
Luis Aguilar pleaded guilty to three counts of sexual assault in exchange for three concurrent 20 -ear sentences,2024-10-17
"NEW AD: Donald Trump is a convicted felon who has been found liable for sexual assault and committed financial fraud.

This election is between a convicted criminal who’s only out for himself and a president who’s fighting for your family.",2024-06-17
Rep. @MadeleineDean: I find Trump's statements on being a 'protector' creepy. Women don't want Donald Trump's protection. We want our rights. We want our freedoms. This is coming from the man who was found responsible for sexual assault. He's not a protector. Tell that to the two,2024-09-26
"The Trump rap sheet:
Liable for sexual assault
Liable for defamation x2 (>$80M)
Liable for fraud- amount TBD
Trump Org criminally guilty of multi-year tax fraud
4 grand jury indictments/91 felony counts- pending",2024-01-27
"If you’re attending a #TrumpRally today, May 11th 2024, after he’s been convicted of sexual assault and fined $83M, then you’re 100% in a bonafide cult, and the rest of us enjoy making fun of you.",2024-05-11
"Romney: “I will not be voting for former President Trump. I must admit I find sexual assault to be a line I will not cross”

Great news. Trump 2024.",2024-02-17
One male arrested today for Sexual Assault on Park Road North W3. Officers assisting our Trainee Detective with the arrest. Also a group of Street removed from Woodlands Park W3 #Acton #Ealing,2024-10-17
"Please, can we take a step back and look at the structure of the 2024 presidential race? 

A man found liable for sexual assault that the judge called “rape” is the Republican nominee. 

A man convicted of 34 felonies and is running for president out on bail is the Republican",2024-07-13
"File under Double Standard: Biden has committed no crime at all but is guilty of being old: Trump is charged with 91 of the most serious crimes imaginable (which he is stalling at every turn) and is liable already for fraud, sexual assault and defamation.",2024-02-09
"BRENNAN: Trump just finished a press conference, three quarters of which was about grievances about his past conviction for sexual assault. What is the message to female voters?

NIKKI HALEY: I think the focus, for me, is about policy",2024-09-08
"Can we please all agree that this experiment of giving a dumb TV host and shady real estate developer with no government knowledge, 6 bankruptcies, 42 sexual assault allegations, 7,384 lawsuits, and $5,563,000,000 in debt our nuclear secrets did not go well at all? #TrumpTrial",2024-04-15
"CPAC: Accused of sexual assault
Moms4Liberty: Accused of sexual assault
Trump: Accused of sexual assault
TPUSA: Accused of sexual misconduct 
Club for Growth: Accused of sexual misconduct
NRA: Accused of sexual harassment 
FRC: Accused of sexual misconduct 

Did I miss any?",2023-12-02
"There is now overwhelming evidence of rape and sexual assault of Palestinians by Israeli forces in Gaza, and of sexual abuse of Palestinian kids in the West Bank.

Notice the deafening silence on this. 

Why?

Because they don’t see Palestinian women and kids as humans.",2024-03-24
"Four men and two women have filed new sexual assault lawsuits against Diddy. 

One of the men claims he was 16 at the time of the alleged assault.",2024-10-14
"From Israel’s Haaretz newspaper, auto-translated from Hebrew:

“The police are having difficulty locating victims of sexual assault or witnesses to acts from the Hamas attack, and are unable to connect the existing evidence with the victims described in it.”

Those of us who have",2024-01-04
"Let’s make a new rule. Anybody who is over 75 years old shouldn’t be running for president.

Anybody who is convicted of a felony shouldn’t be running for president.  

Anybody found liable for fraud or sexual assault should not be running for president. 

Does this sound fair?",2024-07-22
"The leading Republican candidate has been found liable for sexual assault and fraud, his companies found guilty of fraud, and he's charged with 91 OTHER felony counts.  
That he is not dismissed politically out of hand says much more about us, than about him.",2023-09-26
"How ever bad you think it is…it’s worse.

Trump’s sexual assault. More victims. Payoffs. J6. Felonies.

I ANALYZED the J6 call records. We know how many calls were between the WH and organizers, ground participants & those connected to PB & OK.

We haven’t done enough. Vote.",2024-09-22
Michigan prisoner Derrick Lee Cardello-Smith wins $100 million default judgment against Sean ‘Diddy’ Combs in sexual assault case,2024-09-10
"I’m going to vote for the old man who’s decent, kind, honest, thoughtful, intelligent, compassionate and patriotic — NOT the old man who’s racist, corrupt, idiotic, greedy, self-serving and traitorous (not to mention guilty of sexual assault).",2024-02-09
"TMZ reports that Matt Riddle’s sexual assault claim at JFK airport has triggered the launch of an internal investigation.

Law enforcement sources say Port Authority officers got a call for a disorderly person who was deplaning, and they met him in the terminal. As it turns out,",2023-09-10
